sentiment,review_body,product_category
0,This product is incredibly comfy and perfect for getting cozy however the sleeves were sort of loose and did not look cohesive with the grey. props on the draping though  that was lovely.,Sleep
0,"I really thought i would love this dress the style is really nice and the material is great. however  the length made me feel like i looked short and kind of stumpy. i feel like this dress would look really good on somebody that is more like 6ft  not my 5'6"" self.",Sleep
1,Super cozy! now that the colder weather is coming i will likely be wearing these every night relaxing at home!!,Sleep
1,Super cute  soft  and fuzzy...just like the woodland animals in the pattern. these loungers do run just slightly tight in the seat  so if you have a more developed bottom you should definitely get a size up.,Sleep
1,This sweater is actually so cute on  i had no idea  nut decided to try it on  since it was on sale. what a msitake  i had to actually buy it!  the grey part is very soft and warm  the design part is nice and flattering. nothing wrong with this sweeater!  note: i a m petite (5 foot 1.5 inches) and decided to buy the regular size for longer length...,Sleep
1,"I spotted this pj pants in the store  tried it on  and love it! the material is very soft and comfortable. the fabric is on the thin side  thus  one star off the quality. the pattern/color varies  the one i got has more pinkish flowers. i am 5'2""  120lbs  and size s fits nice. i could probably go down to a size xs  but i like my pj pants to fit a bit roomy  therefore size s fits better. the length is more like ankle length on me since i am petite. it is very cute on and perfect for a chill summe",Sleep
1,I absolutely love slips  and i like the grey tone of this one-and that it is not super shiny. it adds to the versatility of the slip-which i wear many ways. i wear them as under layers for long cardigans  i wear them as a real traditional slip under other dresses  and i also have been known to wear them to bed. the fabric on this one is absolutely comfortable and lightweight. i like that the fabric is cut in a babydoll format and the straps are wider (an a different color) which adds just enough,Sleep
1,So comfortable and warm! so nice to lounge in a cold day and be cute!,Sleep
1,Perfect for when you're a guest at someone's home   having guests or just lounging !  prettiest set you'll ever own... you'll feel as if your on vacation even if you're not. i wouldn't travel without this set !! highly recommend. love.,Sleep
1,So nice. lightweight flannel with precious contrasting gingham cuffs. will look stylish on all heights. very impressed with the styling and construction. fits slightly larger than tts but figured that was to account for potential shrinkage.,Sleep
1,Perfect. easy   effortlessly beautiful design and just my favorite pajama ever. i'm not my ideal weight right now and these make me feel attractive again.love!,Sleep
-1,It is such a cute design and very soft and comfortable  but the picture for this product is very deceiving! it looks like the sweater is fairly long in the pictured product page  but it is considerably short. i am nearly six foot tall  but thought by this picture it would be lengthy  not at all! it is a beautiful sweater  might work better for a shorter stature.,Sweaters
-1,I ordered this 3 months ago  and it finally came off back order. a huge disappointment. the fit wasn&#39;t so much the issue for me. the quality of the wool is subpar. someone else mentioned a &quot;felted wool&quot;...i guess  is that what you call it?  it does literally feel like felt! super thin  itchy  doesn&#39;t drape very well  and feels cheap (made in china). i got it on sale  but still not worth what i paid. definitely going back.,Sweaters
-1,Fits and lots nothing like picture. very wide like a tent dress!,Sweaters
-1,This looks so cute...but don't be fooled. it is so poofy. it does not look in real life like it does on the model. it poofs way out on the sides and looks ridiculous. i was so disappointed.,Sweaters
-1,It was huge. material looked good but was too bulky. will be returning it.,Sweaters
-1,This coat is beautiful in color and design. we could have been great friends but it was waaay too big so i had to return it. i bought the smallest size possible yet i could have been 9 months pregnant and still would have had room to spare. i also was disappointed that the sleeves were not lined like other coats in this price range.,Sweaters
-1,I did not like this cashmere sweater at all. i ordered the pink which was more of a peach color. although the color was very pretty the material was very thin and cheap looking . it was also very short . not worth the money even at 40% off.,Sweaters
-1,I stalked this sold out product for weeks hoping my size would become available. when it did  i was very excited  in fact i ordered both a s and xs to be sure one sweater would fit me! unfortunately  neither did and i felt the actual sweater was not as pictured. the sweater has an overall baggy fit and the cutouts don't fall as neatly and as evenly on both shoulders as the picture shows  making the look a bit sloppy in my opinion. it is such a shame as this look is very of the moment and the mod,Sweaters
-1,It is a beautiful sweater  but it is cropped and boxy.,Sweaters
0,It's not as form fitting & hour-glass shaped in real life as on the model. i think they must have clipped it in the small of her back so it does not look so boxy. otherwise it's nice.,Sweaters
0,The geometrical pattern of this sweater is slightly asymmetrical  with nice geometry to it. the colors are more muted and subtle as compared to the picture. i was very excited to see it through its transparent bag. unfortunately my delight faded after i pulled the sweater out. first  it weighs a ton. a thread for each color runs around he whole sweater  hence much more thread went into it than in a typical sweater. second  it runs large. i am usually an xl or 16-18  but this sweater has lost of,Sweaters
0,"Was really looking forward to this sweater  but it's not a cardigan  it's a poncho. i can't decide if it's fun-quirky or just odd. it's gorgeously made  and extremely soft  but i do wish it was actually sleeves. i haven't decided if it's something i will wear or not. my husband referred to it as ""batwings."" that should have been depicted in one of the photos.",Sweaters
0,I love so much about it... it really is a gorgeous piece!  i just cannot get over the shorter sleeve... there's something about it that makes me feel like it looks as though i bought it too small  or shrunk it in the dryer =0  i'm the only one commenting on that  so it must be me. lol. i think i'm going to begrudgingly return this one :(,Sweaters
0,"I have been wanting this sweater and decided to order. when i received it  there was no tag on the product. it was not in a typical clear bag from retailer and it wasn't packaged nicely. it came from reno  nv. most products i order do not get shipped from there. it is short  and i'm 5'1"". most clothes that are short fit me with no problem. this sweater might hit me at the waist  or maybe shorter. i think the color is nice and the sweater is soft but not what i wanted. i am going to return it",Sweaters
0,I really wanted to love this sweater. the quality is good and it looks beautiful - until you need to lift your arms. i did end up keeping it but it is limited to when and where i can wear it due to the arm restrictions. i can see it in the picture but didn't notice until purchasing - the arm holes and right next to the bottom of the sweater. slight design flaw.,Sweaters
0,I received the vest and it was pretty much as pictured however  the color isn't quite yellow; it has a little green to it  kind of chartreuse.    i returned the item because it didn't look as good on me as it did on the pictured model. this would probably look better on someone taller than me.,Sweaters
0,I waited and got this sweater at the winter sale. i ordered the navy in a medium. the design is pretty  but as has been said  i was surprised at how short it is. i do love the detail  the tie back. nice weight. i have not found it to be itchy. the sweater i received was a store return  and it was a little wrinkled and fuzzy  but for $35 i considered my hunt for the perfect navy pullover to be over. i do need to wear a cami underneath  as the sides are more revealing than pictures. the first day,Sweaters
0,Love the knit  color  texture--but oddly a short and boxy fit...and so...not flattering.,Sweaters
1,I am six feet tall and this sweater is a perfect fit for tunic length over skinny jeans. if you are shorter i assume it would be longer. i bought the green color which is a beautiful dark hunter green. the bodice is fitted and doesn't show any bra straps and the bottom is slightly loose and forgiving . love this sweater!,Sweaters
1,Thus sweater is perfect. the fit is exactly as i expected it from other reviews. it is super soft and not at all itchy. i have worn it over a tank top with jeans and boots as well as to work over a dress. the fact that i can wash it is an added bonus. i haven't dried it yet as i am worried it could shrink. i bought this with a discount but it is totally worth full price.,Sweaters
1,"This is such a fun pullover sweater! i'm not much for sweaters  so i thought this would be a neat alternative. im between a small and medium  so i went with the small due to the swing style. it fit wonderfully! i'm even happy with the length which completely covers my behind (i'm 5'6""). i choose the gray and it's a great neutral  but now i'm contemplating going back for the red as well! hopefully a promo will come along soon!",Sweaters
1,This sweater is beautiful! not only is the lace front gorgeous  but it is incredibly comfortable and so well crafted. definitely my favorite cardigan now.,Sweaters
1,As the previous reviewer stated  this wrap is over sized but that is the style. the knit is soft and dense and the metallic accents are subtle and lovely. this is an heirloom piece that will last for many  many years.,Sweaters
1,I love this sweater. it is a beautiful color and i love the boxy shape. very soft.,Sweaters
1,I love this sweater! it's vivid  soft and high quality. it's a little shorter than i'd normally go for  but it will look great with a mid to high rise jean. it runs true to size and meant to be roomy. the red is very vibrant.,Sweaters
1,This is a cute stylish sweater different from the typical. it doesn't itch which is key at least for me. i ordered an extra small but i am normally a small since it seems to run long. i think the neckline is unique :),Sweaters
1,I purchased this sweater at my local retailer store a few weeks ago. i picked the dark grey color which is more of a neutral beige or oatmeal color. i love it! i just wish i had purchased it earlier to wear through the fall. it has a substantial weight and is warm. this sweater/poncho has a great drape that is really flattering  especially in the back. it does have slits on the sides so you really would need to wear a layer underneath. i've worn it with a turtleneck and button-ups and it looks rea,Sweaters
-1,I so wanted to love the striped peplum top  however i have a petite frame with a large chest and there was absolutely no support in the top. not flattering in the least for a d-dd cup. will be returning. i imagine this would be perfect for someone with a frame like mary kate or ashley olsen :),Swim
-1,The top of this suit was not proportioned well. i am normally a 34c so with swimsuits i vary between a small or a medium. the cup size on this was very small for a medium. the band to hook in the back was almost too big. there was no way to adjust the band in the back and the cups were clearly too small for a c cup. the print was darling but unfortunately this will have to go back.,Swim
-1,While the print is cute  the fit is a disaster if you are a c cup or fuller. the bottom band does not lay flat as pictured on the model (it rides up under your boobs) and the whole cup area tips forward - it's not really molded like a bra  more flat foam insert. immediately went back. hopefully  if retailer continues to do swimwear  they'll take a look at adjusting the designs to make sure they're also workable for fuller cup sizes (underwire please!),Swim
-1,"I'm 5' 5""  150 lbs  32dd  normally a 28p or 29p in pants. i ordered an 8 and probably should have gone with a 10. it was super unflattering?the print was overwhelming for my pale skin  it made my thin waist look larger than it really was  and rode up the inside of my thighs. i have a similar bathing suit from modcloth that's 1/3 of the price and 20x as flattering. if you have thick legs  this may not be the suit for you. i returned it--so fast.",Swim
-1,Too big and it's not secure enough to wear for swimming.,Swim
-1,I was in love with this suit from the pictures. unfortunately the top is a little too short so the peplum skirt hits right at my widest part and doesn't meet the bikini bottoms.,Swim
-1,I bought this suit based on the great reviews. i was so bummed when i tried it on. the top fit so well but the bottom kept bunching up. my torso is on the longer side so maybe that's why the bottoms keep coming up. every time i pulled the shorts down  the top would come down too  and vice versa. i am 5'5 and 120lbs and bought a 2 which is my normal size. i did like that the top had a bit of padding but that's the extent of what i liked about it. i will be returning it.,Swim
-1,The cutout design of this suit looks cute on the model but didn't flatter my shape. i think it would work better on someone very thin. the criss-cross fabric portion was a bit baggy and didn't sit right. even worse  the bust portion made me look flat (and i'm a full c cup).,Swim
-1,I was very excited about this product. when i saw it the pattern was beautiful in the romantic floral and the bottom band looked like the bathing suit was a little longer so i felt it would be good for a large chest. when i received the package i knew instantly it ran small. i tried it on and it barely covered half of my chest. also the band at the bottom is actually very small and not what i expected. the print is just as lovely in person as it is online. i don't even know if sizing up will mak,Swim
0,So  disappointed that no where in the limiting did it mention this suit is australian in size!! i ordered the 10 (i'm usually an 8 but that was sold out) and the suit arrives and doesn't even fir over my hips. -- the label clearly says 10 australian us 6!  gutted that i have to return this suit because of this sizing issue.  the suit looks to be well made and the design is adorable of it only for.,Swim
0,"The suit is beautiful  however the white it is slightly see-through on the bottom front. even though it is slight  to me that is inappropriate...so i returned it. regarding sizing  i ordered a medium  i usually wear a size 6 (135lbs) and my body is evenly proportioned throughout. the medium was not tight at all but the back bottom region seemed cut just slightly less than ""full coverage"". i feel that i would be in-between sizes small and medium but did not try a small due to the slightly transpa",Swim
0,Am typically a size 0 and could barely get the extra small on  which is a first. was very cute in theory  but i'd suggest sizing up (maybe 2x).,Swim
0,Tried small and medium and both were quite tight on the bottom. top is perfect. will return the bottoms and try the large.,Swim
0,I love the way that this suit looked  however i found that it was lacking in support. i was disappointed to discover upon trying it on  that it just does not cover my butt. it fit elsewhere just fine  but the slim cut up the sides left it a little too revealing for my liking. in addition i found the top to be awkwardly fitting around the chest area. i am a 34b and ordered a small and it seemed to be too baggy at the top.,Swim
0,Despite other reviewers comments on size - i really wanted this one to work so i ordered it. i'm typically a size xs and d chest and instead i ordered a small. the body of the sit for well but the cups of the suit i'd said for more for a b. (if i lifted my arms i would literally come out of it),Swim
0,I love the design of this and the pattern! it's comfy but a bit too much side boob for actually swimming. i like a bit more coverage  the front has great coverage but on the side... whoa!!!,Swim
0,I love this swimsuit - the color  the pattern and the coverage! the material is different for me  but easy to get on and off. my complaint is that  although the backside looks great  there is no padding in the front. for a full coverage suit  this leaves little to the imagination. i'm torn on finding justification to keep it.,Swim
0,"I ordered the romantic floral in s and xs to try on at home and just love the print! the fabric is so pretty and unique! others have mentioned how ""thin"" the fabric was but i thought it was pretty standard for a bikini/swimwear and had no complaints myself. there are removable cup liners so nothing can really show through the top. the sizing was tts and the xs fit me best. unfortunately this bikini will be returned because the fit is a little off. i love the thicker strap at the bottom of the ha",Swim
1,"I ordered this top in a size 'm' as i heard mara hoffman runs small. the size chart on her site would have me order a size 's' as i have a 33"" bust (33-25-~37). however  my bra size is a 30d or 32c and the size m is what fit. therefore a m might also fit a 34b and a 36a as the back is adjustable. it even stays up without the halter which is highly unusual for me.    the only negative that really disappointed me is that the patterns are not quite symmetrical as i expect from this brand and from t",Swim
1,This bikini bottom is great design and quality but runs small. overall i would recommend.,Swim
1,I just received this swimsuit today and love it!  i was a little hesitant to order with the cutouts  but i feel it is very flattering.  i was choosing between an xs and s.  i ended up going with xs and am glad i did  i think going up would of caused gaping on the sides.    great suit  only comment is in the description i believe it said the straps are adjustable  but they are not.  also  there is light padding which i appreciate.,Swim
1,I was looking for a basic black one piece suit that sucked in the tummy  but with style and a little flair. this is it! the ruching is perfect  the material is great and the separation of the straps at the top give it more style. i am usually a size 6  but ordered an 8 because i have a 34d chest. i was right on. the 8 covers the top with a small amount of cleavage and the bottom still fits because the ruching is a little tighter in the waist. i plan to wear this to the local pools this summer an,Swim
1,"Simply perfect. i ordered the white floral maillot in a large (5'6""-ish  145 pounds) and it is so comfortable and flattering that i do not want to take it off. the colors are so vibrant and accurate  which is great considering not all internet item photos are the same in person. i do recommend ordering a size up -- the medium was snug  but definitely remember that your suit shrinks when wet. now that they have a new print -- hello fish!! -- i really really want another!",Swim
1,"This swimsuit is amazing! i am 5' 4"" and about 135 lbs  and ordered a small. however  i am returning it for an extra small (just a personal preference as i like my swimsuits a bit snug so they don't get loose when wet). the fabric is very forgiving and stretchy (which is why i'm exchanging for a smaller size - i can slide the size small up my legs with ease)  but the fabric is also very sturdy (so it seems  i haven't worn it in the water yet obviously). overall  very cute and surprisingly flatte",Swim
1,This top is beautiful. i would say the pink stands out more in the print in person than in the picture  and it's gorgeous. the adjustable strap is nice. there is just enough padding in this swimsuit to feel protected without being bulky or worrying about it moving around in the top. this is seriously my new favorite  could not recommend enough!    for reference  i am a 34a  and purchased a small.,Swim
1,"Love this swimsuit. runs true to size. definitely recommend. very flattering. for reference i have a straight/athletic build  i'm 5'11""  150  34c  and size 8 was great for top and bottom.",Swim
1,I bought a size 8 a few years back not my regular size but when used it tend to sag. so this time i bought a size 6 my regular size.,Swim
-1,"I wanted to love this jumpsuit. it looks adorable in the product photo. i am 5'5"" about 120lbs and thus was overwhelming on me. i tried everything--- pulling up the tie at the waist to create a higher line  wearing a variety of heel heights----i couldn't seem to make it work. there was just so much fabric on me! it felt like i was wearing pajamas (and not in a cute 'wear your pajamas out' way). i love the idea and the photo appears to have an adorable line and cut. on me  this jumpsuit was just",Trend
-1,I thought this would be a cute business attire skirt. i hate to say it  but i felt like it flared out as if i were amelia bedelia or some whacky children's book character and not retailer. the fabric made it look bulky. i sadly had to return it.,Trend
-1,The dress is pretty  i ordered a 4 and 6 not knowing how it ran  i took both back the neck is too tight!,Trend
-1,This dress runs so large  why did they not make an extra small. the material and detail are great the flow in the back is different but is flattering. i wish wish that they made this in the extra small  i was swimming in it  there was no way to fix it so it went back,Trend
-1,"When i unwrapped this a chemical ""stink"" hit me that amost knocked me over. it was really unbearable and i m not overly sensitive to smells. second it was way too large with a boxy unflattering cut. the waist sits very high at elbow height and every below the waist the material balloons out in a rediculous manner. i wonder if they had it pinned down somehow on the picture here. with a more flattering cut i might have decided to wash it a few times to get the stink out. i do not recommend this fo",Trend
-1,"Finally received this in the mail today and was very disappointed. i am swimming in the xs (5'4""  110lbs). the colors are much more vibrant that shown in the pics - the green is a bright kelly green  the red is much more red than rust colored  etc. and it's a sweater coat! for the price i was expecting it to be lined and higher quality. i don't doubt that it will be warm  but can't justify the price. it's going back to the store.",Trend
-1,The top is totally see through and fabric some what itchy.  it also feels cheap to the touch.  i love the idea but can't keep it for this price...i'm a shorty so i'd have to hem it too! sadly will return.,Trend
-1,"This is a beautiful spring/summer dress  and the quality of the materials is great. i wanted to love it. but the sizing is ridiculous! i'm 5'3"" and 115 and i think you could fit three of me comfortably in the xs. while the pictures of the model in the dress don't suggest it has a shapeless cut  it definitely looked like a sack on me. a sack with a lovely print  but still an ill-fitting sack.",Trend
-1,I have purchased a lot from retailer but lately  some of the items have been disappointing in quality.verses cost  this being one. the picture is nice but the actual blouse is nothing like this. the size was not accurate so buy a size bigger because of the sleeves.,Trend
0,This skirt is not what i was expecting at all. for starters it runs large  i expected it to sit at the natural waist and it is definitely made to do so  but it was a good two inches too big and therefore wouldn't lay flat and gaped at the front. no bueno. my biggest gripe  though  is that the color looks nothing like it does in the picture. they have it paired with an ivory top and the two look like they match so well but do not be fooled  the background color of this skirt is not even close to,Trend
0,First  this sweater drapes beautifully and has a unique look.   however  there are several items to note. primarily  this sweater is very expensive. the wool has an itchy feel. the &quot;drape&quot; is a second layer under the cardigan so it creates a liner but it is not sewn in at the bottom. so it is annoying when you first put it on. it is at least sewn in on the inside of the cardigan at the top. i also notice that the seams are sewn white or are falling apart already on the sleeves.,Trend
0,I was so in love with these when i saw them online. they arrived today  and while the fit was great  i was disappointed. the colors are definitely more drab in person than what's pictured in the photo. the material is very thick. it's soft and they'd be warm in cold weather  i'm sure. i liked them  but they were underwhelming. if they were less expensive  i would probably keep them because i liked the fit and they'd be a quirky alternative to what i usually wear to work  but sadly  back they go.,Trend
0,This gorgeous &amp;amp;amp; beautiful dress is hampered by a see-through unlined bodice and all viscose/polyester fabrication.  by the way  did you see the price tag?  at least the skirt is lined.  if you have deep pockets and don't mind the slightly rough fabric  go for it.  and wear a nice bra.  size up if you're busty.,Trend
0,The color and fabric of this item are so appealing and i think this is a great piece for the right person. the fabric is beautiful but also much thicker than i'd imagined from the photos. it has a quilted quality so doesn't drape very well and is just too much fabric for me around the arms. i typically wear a size 12 and ordered the large. i think a medium might have been better. haven't decided yet whether to exchange for m or just plain return. has an artsy  cool professor vibe that i like.,Trend
0,"I order from retailer regularly and am pretty consistently a 0 petite or xxs petite. i ordered this in a 0 petite and it was like 5 inches too small in the rib cage and chest area. even if i would have got it zipped up  the halter cut is cut narrow so you can't wear a bra for sure...strapless would be necessary. also  the actual neck part was tight. for reference  i am 5'3""  108 pounds and a 32c bust. it seems you need to be flat chested to pull this one off and maybe missing a few ribs.",Trend
0,I recommend this topper but with reservations. it is beautiful looking  especially the lace portion.   it is also very wide. the gathered portion is a complete design fail  it balloons up right below the bust  making one look wide and pretty ridiculous. it's obvious that the model is hiding the gathered poof by placing her arms close to her body. but i knew this from the other reviews posted here so it was no surprise.   i ordered size s  the smallest available  and it fit very wide more like a,Trend
0,My first complaint is  this dress is pinned back so obviously in the video that when the model turns around (not all the way)  you can see the pin in the back.  that should have been a clue that this dress isn't meant to fit anyone properly if it doesn't fit the model. i agree with another reviewer that the model in the still product photos sized up and up because the dress does not fit loosely in regular size nor is it that long.  you have to have a longer torso to pull off the top  or the fabr,Trend
0,"I tried this on in the store and the colors and fabric are terrific. it's very light-weight fabric but isn't see-through. the colors are medium in depth  not too bright. if you typically wear ""cool"" colors and avoid browns  you may be able to wear this because the brown is very muted. there's two strings inside that you tie around your waist to pull the bust of the dress in. i'm 5'4"" and 125 lbs  so there's simply too much fabric in the dress. i would have bought a petite. the tag says it's avai",Trend
1,"I am going to review this pretty much the way the person ahead of me reviewed it. first  the colors are way more vibrant in person than in the photo. there is even a lavender (which you can sort of see under the yellow stripe). it really makes it look different. second  it is monstrously huge. i am 5'3""  110 pounds and i ordered the xs and it completely swallowed me up. because of the vibrancy of the colors  it didn't blend well with my fair complexion and also  it is like a heavy sweater  not a",Trend
1,This skirt is adorable. i like it because its different and i like this length. the cactus look gray in the picture  but they are green.,Trend
1,Oh this is so much prettier in person! what you can't see from the pics is that the bottom flutes out a bit. it is quite charming. fits true to size.,Trend
1,This jacket is a real treasure and i could never have seen how substantial the embroidery is from the photo. also from the pic the jacket looks like a thin cotton  but on the contrary it is a wonderful weight with a feel like denim. the embroidery is a wonderful texture like heavy string or thin rope so it really has dimension... . i loved it so much i got the sweatshirt also by the same designer. can't wait until cooler weather so i may live in it! also when you have it on for a bit it seems to,Trend
1,"I read some of the other reviews and was surprised about comments that the color was off... i thought they were pretty dead on. i absolutely love this jacket  but do agree that it's more of a sweater-coat than a heavy coat you'd wear in the winter. but  i live in california  so this will be just perfect for our winter. i was afraid it might be too ""classic"" and uptight looking... but it's so fun! the bell sleeves add some extra flair. the overall coat has some stretch to it as well... making it",Trend
1,I loved the idea of these pants as i've been looking for an updated pair of tuxedo pants. i wear 26 in most of my jeans. i'm not super skinny & consider my legs medium (not too skinny & not too athletic). i tried these on in xs (36 european as marked on them) & they were big around the waist & hip area. there was so much gap in the back which made them look frumpy! i did however liked the length. the fabric is nice & heavy which i also loved. sadly  these didn't work for me though. really wish t,Trend
1,"This is just as it looks. a minimalist  elegant  dark navy skirt that provides a classic feminine shape and looks like it could last for years. it is straight  so you might want to consider sizing up unless you're quite slender. i'm 5'10"" and 160 and am sending back a m for a l. excited to get my new skirt and to wear it.",Trend
1,Received this yesterday  wearing it today and am happy.  it&#39;s warm and cozy - perfect blend of sweatshirt and sweater for when you want to be comfortable  yet still look like you tried. i&#39;m 5&#39;4.5&quot; and 130 lbs. i ordered an xs and it&#39;s still pretty roomy which is how i think it&#39;s supposed to fit. i would prefer it to be a little more form fitting  but not enough to send back.  great with skinny jeans and boots.,Trend
1,I am waist-challenged. i like a narrowly cut structured sheath dress  sort of like the 60s styles. this is a great dress either belted or loose with great accessories and lovely shoes. it has so many colors in the pattern  you can wear this with anything  and the fabric is so high-end and quality that you can definitely wear this to work with a jacket and then change into a denim or leather jacket and tough high boots and go out for the evening in the fall-winter. it arrived in the mail and righ,Trend
